Order,Family,Genus,species ,Common name,Data Deficient,Deepwater,Coastal,Pelagic,Benthic,BrackishFreshwater,Tropical ,Temperate,Global,Pacific,Atlantic,Indian,Arctic,Antartic,Trans-oceanic,Depth,Depth(0-200),Depth(201-1000),Depth(1000+),Human Uses,Fisheries,minor commercial,commercial,subsistence,Gamefish,Aquarium,Vulnerability #,Size ,*Reproductive Strategy
Hexanchiformes,Chlamydoselachidae,Chlamydoselachus,africana,southern african frilled shark,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,300-1400,,1,1,,NA,,,,,,3.5,117,
Hexanchiformes,Chlamydoselachidae,Chlamydoselachus,anguineus,frilled shark,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,20-1500,1,1,1,fisheries: minor commercial,1,1,,,,,4,196,Ovoviviparous
Hexanchiformes,Hexanchidae,Heptranchias,perlo,sharpnose sevengill shark,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,27-720,1,1,,fisheries: minor commercial,1,1,,,,,3.5,139,Ovoviviparous
Hexanchiformes,Hexanchidae,Hexanchus,griseus,bluntnose sixgill shark,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,200-1100,,1,1,fisheries: commercial; gamefish: yes,1,,1,,1,,4,482,Ovoviviparous
Hexanchiformes,Hexanchidae,Hexanchus,nakamurai,bigeye sixgill shark,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,90-621,1,1,,fisheries: subsistence fisheries,1,,,1,,,4,180,Ovoviviparous
Hexanchiformes,Hexanchidae,Notorynchus,cepedianus,broadnose sevengill shark,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0-50,1,,,"fisheries: commercial; gamefish: yes; aquarium: public aquariums
",1,,1,,1,1,3,296,Ovoviviparous
Echinorhiniformes,Echinorhinidae,Echinorhinus,brucus,bramble shark,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,200-900,,1,,fisheries: minor commercial; gamefish: yes,1,1,,,1,,4,310,Ovoviviparous
Echinorhiniformes,Echinorhinidae,Echinorhinus,cookei,prickly shark,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,4-1100,1,1,1,fisheries: minor commercial,1,1,,,,,4,450,Ovoviviparous
Squaliformes,Squalidae,Cirrhigaleus,asper,roughskin spurdog,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,73-600,1,1,,,NA,,,,,,3.5,118,Ovoviviparous
Squaliformes,Squalidae,Cirrhigaleus,australis,southern mandarin dogfish,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,360-640,,1,,,NA,,,,,,4,123,
Squaliformes,Squalidae,Cirrhigaleus,barbifer,mandarin dogfish,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,360-640,,1,,fisheries: of no interest,0,,,,,,4,122,Ovoviviparous
Squaliformes,Squalidae,Squalus ,acanthias ,piked dogfish,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0-600,1,1,,fisheries: commercial; gamefish: yes,1,,1,,1,,3,165,Ovoviviparous
Squaliformes,Squalidae,Squalus ,albifrons,eastern highfin spurdog,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,131-450,1,1,,,NA,,,,,,3.5,86,
Squaliformes,Squalidae,Squalus ,altipinnis,western highfin spurdog,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,298-305,,1,,,NA,,,,,,3,59,
Squaliformes,Squalidae,Squalus ,blainville,longnose spurdog,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,16-440,1,1,,fisheries: commercial,1,,1,,,,3.5,81.5,Ovoviviparous
Squaliformes,Squalidae,Squalus ,brevirostris,japanese shortnose spurdog,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,150,1,,,,NA,,,,,,3,51,Ovoviviparous
Squaliformes,Squalidae,Squalus ,bucephalus,bighead spurdog,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,405-880,,1,,,NA,,,,,,3.5,90,
Squaliformes,Squalidae,Squalus ,chloroculus,greeneye spurdog,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,216-1360,,1,1,,NA,,,,,,3.5,92.5,
Squaliformes,Squalidae,Squalus ,crassispinus,fatspine spurdog,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,187-262,1,1,,,NA,,,,,,3,58,
Squaliformes,Squalidae,Squalus ,cubensis,cuban dogfish,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,60-380,1,1,,fisheries: minor commercial,1,1,,,,,3.5,110,Ovoviviparous
Squaliformes,Squalidae,Squalus ,edmundsi,edmund's spurdog,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,200-850,,1,,,NA,,,,,,3.5,87,
Squaliformes,Squalidae,Squalus ,formosus,taiwan spurdog,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0-300,1,1,,,NA,,,,,,3.5,81,
Squaliformes,Squalidae,Squalus ,grahami,eastern longnose spurdog,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,148-504,1,1,,,NA,,,,,,3.5,65,
Squaliformes,Squalidae,Squalus ,griffini,new zealand dogfish,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,15-700,1,1,,,NA,,,,,,3.5,100,
Squaliformes,Squalidae,Squalus ,hemipinnis,indonesian shortsnout dogfish,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,unknown,NA,NA,NA,,NA,,,,,,3.5,63,Viviparous
Squaliformes,Squalidae,Squalus ,japanicus,japanese spurdog,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,120-340,1,1,,fisheries: minor commercial,1,1,,,,,3.5,95,Ovoviviparous
Squaliformes,Squalidae,Squalus ,lalannei,seychelles spurdog,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,unknown,NA,NA,NA,,NA,,,,,,3.5,70.5,
Squaliformes,Squalidae,Squalus ,megalops,shortnose spurdog,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0-732,1,1,,fisheries: commercial; gamefish: yes,1,,1,,1,,3.5,77,Ovoviviparous
Squaliformes,Squalidae,Squalus ,melanurus,blacktail spurdog,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,320-340,,1,,fisheries: of no interest,0,,,,,,3.5,75,
Squaliformes,Squalidae,Squalus ,mitsukurii,shortspine spurdog,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,4-954,1,1,,fisheries: minor commercial,1,1,,,,,3.5,125,Ovoviviparous
Squaliformes,Squalidae,Squalus ,montalbani,philippines spurdog,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,154-1370,1,1,1,,NA,,,,,,3.5,86.5,Viviparous
Squaliformes,Squalidae,Squalus ,nasutus,western longnose spurdog,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,300-850,,1,,,NA,,,,,,3,67,
Squaliformes,Squalidae,Squalus ,notocaudatus,bartail spurdog,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,220-450,,1,,,NA,,,,,,3,62,
Squaliformes,Squalidae,Squalus ,rancureli,cyrano spurdog,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,320-400,,1,,,NA,,,,,,3.5,77,Ovoviviparous
Squaliformes,Squalidae,Squalus ,raoulensis,kermadec spiny dogfish,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0-320,1,1,,,NA,,,,,,3.5,73,
Squaliformes,Squalidae,Squalus ,suckleyi,north pacific spiny dogfish,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0-1236,1,1,1,,NA,,,,,,3.5,150,
Squaliformes,Centrophoridae,Centrophorus,acus,needle dogfish,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150-950,1,1,,,NA,,,,,,NA,130,
Squaliformes,Centrophoridae,Centrophorus,atromarginatus,dwarf gulper shark,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,150-450,1,1,,,NA,,,,,,3.5,94,Ovoviviparous
Squaliformes,Centrophoridae,Centrophorus,granulosus,gulper shark,NA,0,0,0,1,0,0,0,0,1,0,1,0,0,0,50-1440,1,1,1,,NA,,,,,,NA,107.5,Ovoviviparous
Squaliformes,Centrophoridae,Centrophorus,harrissoni,longnose gulper shark,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,220-1050,,1,1,fisheries: of no interest,0,,,,,,3.5,107.5,
Squaliformes,Centrophoridae,Centrophorus,isodon,blackfin gulper shark,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,760-770,,1,,,NA,,,,,,3.5,108,Ovoviviparous
Squaliformes,Centrophoridae,Centrophorus,lusitanicus,lowfin gulper shark,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,300-1400,,1,1,"fisheries: minor commercial
",1,1,,,,,4,60.5,Ovoviviparous
Squaliformes,Centrophoridae,Centrophorus,moluccensis,smallfin gulper shark,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,125-820,1,1,,"fisheries: minor commercial
",1,1,,,,,3.5,100,Ovoviviparous
Squaliformes,Centrophoridae,Centrophorus,niaukang,taiwan gulper shark,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98-1000,1,1,,,NA,,,,,,NA,170,
Squaliformes,Centrophoridae,Centrophorus,seychellorum,seychelles gulper shark,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1000,,1,,,NA,,,,,,3,80,
Squaliformes,Centrophoridae,Centrophorus,squamosus,leafscale gulper shark,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,230-2400,,1,1,fisheries: minor commercial,1,1,,,,,4,164,Ovoviviparous
Squaliformes,Centrophoridae,Centrophorus,tessellatus,mosaic gulper shark,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,260-730,,1,,fisheries: of no interest,0,,,,,,3.5,89,Ovoviviparous
Squaliformes,Centrophoridae,Centrophorus,westraliensis,western gulper shark,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,600-750,,1,,,NA,,,,,,3.5,91,
Squaliformes,Centrophoridae,Centrophorus,zeehaani,southern dogfish,NA,1,0,0,1,0,0,0,1,1,0,1,0,0,0,210-700,,1,,,NA,,,,,,3.5,88,
Squaliformes,Centrophoridae,Deania,calcea,birdbeak dogfish,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,70-1470,1,1,1,fisheries: minor commercial,1,1,,,,,3.5,122,Ovoviviparous
Squaliformes,Centrophoridae,Deania,hystricosa,rough longnose dogfish,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,470-1300,,1,1,fisheries: minor commercial,1,1,,,,,3.5,111,Ovoviviparous
Squaliformes,Centrophoridae,Deania,profundorum,arrowhead dogfish,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,275-1785,,1,1,fisheries: minor commercial,1,1,,,,,3.5,97,Ovoviviparous
Squaliformes,Centrophoridae,Deania,quadrispinosa,longsnout dogfish,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,150-1360,1,1,1,fisheries: minor commercial,1,1,,,,,3.5,114,Ovoviviparous
Squaliformes,Etmopteridae,Aculeola,nigra,hooktooth dogfish,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,110-735,1,1,,"fisheries: of no interest
",0,,,,,,2.5,60.5,Ovoviviparous
Squaliformes,Etmopteridae,Centroscyllium,excelsum,highfin dogfish,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,800-1000,,1,,,NA,,,,,,2.5,64,Ovoviviparous
Squaliformes,Etmopteridae,Centroscyllium,fabricii,black dogfish,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,180-2250,1,1,1,fisheries: subsistence fisheries,1,,,1,,,3,95.5,Ovoviviparous
Squaliformes,Etmopteridae,Centroscyllium,granulatum,granular dogfish,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,400-448,,1,,fisheries: of no interest,0,,,,,,1,28,Ovoviviparous
Squaliformes,Etmopteridae,Centroscyllium,kamoharai,bareskin dogfish,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,500-1200,,1,1,fisheries: of no interest,0,,,,,,2.5,63,Ovoviviparous
Squaliformes,Etmopteridae,Centroscyllium,nigrum,comnbtooth dogfish,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,400-1143,,1,1,fisheries: of no interest,0,,,,,,2,52,Ovoviviparous
Squaliformes,Etmopteridae,Centroscyllium,ornatum,ornate dogfish,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,521-1262,,1,1,fisheries: of no interest,0,,,,,,1,30,Ovoviviparous
Squaliformes,Etmopteridae,Centroscyllium,ritteri,whitefin dogfish,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,320-1100,,1,1,fisheries: of no interest,0,,,,,,1.5,42.5,Ovoviviparous
Squaliformes,Etmopteridae,Etmopterus,baxteri,giant lanternshark,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,250-1500,,1,1,,NA,,,,,,3.5,86,Ovoviviparous
Squaliformes,Etmopteridae,Etmopterus,bigelowi,blurred smooth lanternshark,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,163-1000,1,1,,,NA,,,,,,2.5,72,Ovoviviparous
Squaliformes,Etmopteridae,Etmopterus,brachyurus,shorttail lanternshark,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,481,,1,,fisheries: of no interest,0,,,,,,2,42,Ovoviviparous
Squaliformes,Etmopteridae,Etmopterus,bullisi,lined lanternshark,1,1,1,0,,0,0,0,1,0,1,0,0,0,0,,,,,fisheries: of no interest,0,,,,,,1.5,23,Ovoviviparous
Squaliformes,Etmopteridae,Etmopterus,burgessi,broadsnout lanternshark,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,300,,1,,,NA,,,,,,1.5,41,
Squaliformes,Etmopteridae,Etmopterus,carteri,cylindrical lanternshark,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,283-356,,1,,,NA,,,,,,1,21,Ovoviviparous
Squaliformes,Etmopteridae,Etmopterus,caudistigmus,tailspot lanternshark,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,638-793,,1,,,NA,,,,,,1,34,Ovoviviparous
Squaliformes,Etmopteridae,Etmopterus,compagnoi,brown lanternshark,NA,1,1,0,1,0,1,0,0,0,1,0,0,0,0,473-923,,1,,,NA,,,,,,2.5,67.4,
Squaliformes,Etmopteridae,Etmopterus,decacuspidatus,combtooth lanternshark,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,512-692,,1,,fisheries: of no interest,0,,,,,,1,29,Ovoviviparous
Squaliformes,Etmopteridae,Etmopterus,dianthus,pink lanternshark,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,708-800,,1,,,NA,,,,,,1.5,41,Ovoviviparous
Squaliformes,Etmopteridae,Etmopterus,dislineatus,lined lanternshark,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,590-800,,1,,,NA,,,,,,2,45,Ovoviviparous
Squaliformes,Etmopteridae,Etmopterus,evansi,blackmouth lanternshark,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,430-550,,1,,,NA,,,,,,1,32,Ovoviviparous
Squaliformes,Etmopteridae,Etmopterus,fusus,pygmy lanternshark,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,430-550,,1,,,NA,,,,,,1,30,Ovoviviparous
Squaliformes,Etmopteridae,Etmopterus,gracilispinis,broadband lanternshark,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,70-1000,1,1,,fisheries: of no interest,0,,,,,,1.5,33,Ovoviviparous
Squaliformes,Etmopteridae,Etmopterus,granulosus,southern lanternshark,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,220-1430,,1,1,fisheries: of no interest,0,,,,,,2.5,85.5,Ovoviviparous
Squaliformes,Etmopteridae,Etmopterus,hillianus,caribbean lanternshark,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,311-695,,1,,fisheries: subsistence fisheries,1,,,1,,,2,27,Ovoviviparous
Squaliformes,Etmopteridae,Etmopterus,joungi,shortfin smooth lanternshark,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,1,,,NA,,,,,,NA,46,
Squaliformes,Etmopteridae,Etmopterus,litvinovi,smalleye lanternshark,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,630-1100,,1,1,,NA,,,,,,1.5,58,Ovoviviparous
Squaliformes,Etmopteridae,Etmopterus,lucifer,blackbelly lanternshark,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,158-1357,1,1,1,fisheries: of no interest,0,,,,,,2,47,Ovoviviparous
Squaliformes,Etmopteridae,Etmopterus,molleri,slendertail lanternshark,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,238-655,,1,,fisheries: of no interest,0,,,,,,2,46,Ovoviviparous
Squaliformes,Etmopteridae,Etmopterus,perryi,dwarf lanternshark,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,283-375,,1,,,NA,,,,,,1,21,Ovoviviparous
Squaliformes,Etmopteridae,Etmopterus,polli,african lanternshark,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,300-1000,,1,,fisheries: minor commercial,1,1,,,,,1,24,Ovoviviparous
Squaliformes,Etmopteridae,Etmopterus,princeps,great lanternshark,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,350-4500,,1,1,fisheries: of no interest,0,,,,,,2.5,89,Ovoviviparous
Squaliformes,Etmopteridae,Etmopterus,pseudosqualiolus,false lanternshark,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,870-1170,,1,1,,NA,,,,,,2,45,Ovoviviparous
Squaliformes,Etmopteridae,Etmopterus,pusillus,smooth lanternshark,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,274-1000,,1,,fisheries: minor commercial,1,1,,,,,2,50,Ovoviviparous
Squaliformes,Etmopteridae,Etmopterus,pycnolepis,densescale lanternshark,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,33-763,,1,,,NA,,,,,,2,43,Ovoviviparous
Squaliformes,Etmopteridae,Etmopterus,robinsi,west indian lanternshark,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,412-787,,1,,,NA,,,,,,1,32.5,Ovoviviparous
Squaliformes,Etmopteridae,Etmopterus,schultzi,fringefin lanternshark,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,220-915,,1,,fisheries: of no interest,0,,,,,,1,30,Ovoviviparous
Squaliformes,Etmopteridae,Etmopterus,sculptus,sculptured lanternshark,NA,1,1,0,1,0,0,1,0,0,1,1,0,0,0,240-1023,,1,,,NA,,,,,,1.5,53,
Squaliformes,Etmopteridae,Etmopterus,sentosus,thorny lanternshark,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,200-500,,1,,fisheries: of no interest,0,,,,,,1,27,Ovoviviparous
Squaliformes,Etmopteridae,Etmopterus,sheikoi,rasptooth dogfish,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340-370,,1,,,NA,,,,,,NA,43,
Squaliformes,Etmopteridae,Etmopterus,spinax,velvet belly,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,70-2000,,1,1,"fisheries: minor commercial
",1,1,,,,,3,41,Ovoviviparous
Squaliformes,Etmopteridae,Etmopterus,splendidus,splendid lanternshark,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,200-300,,1,,,NA,,,,,,1,26,Ovoviviparous
Squaliformes,Etmopteridae,Etmopterus,unicolor,brown lanternshark,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,465-1500,,1,1,fisheries: of no interest,0,,,,,,2,79,Ovoviviparous
Squaliformes,Etmopteridae,Etmopterus,viator,traveller lanternshark,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,830-1610,,1,1,,NA,,,,,,2,58,Ovoviviparous
Squaliformes,Etmopteridae,Etmopterus,villosus,hawaii lanternshark,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,406-911,,1,,fisheries: of no interest,0,,,,,,2,17,Ovoviviparous
Squaliformes,Etmopteridae,Etmopterus,viren,green lanternshark,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,70-2000,1,1,1,fisheries: of no interest,0,,,,,,1,26,Ovoviviparous
Squaliformes,Etmopteridae,Trigonognathus,kabeyai,viper dogfish,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,250-1000,,1,,,NA,,,,,,2,54,Ovoviviparous
Squaliformes,Somniosidae,Centroscymnus,coelolepis,portuguese dogfish,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,128-3675,1,1,1,"fisheries: minor commercial
",1,1,,,,,4,122,Ovoviviparous
Squaliformes,Somniosidae,Centroscymnus,owstoni,roughskin dogfish,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,150-1459,1,1,1,"fisheries: minor commercial
",1,1,,,,,4,120,Ovoviviparous
Squaliformes,Somniosidae,Centroselachus,crepidater,longnose velvet dogfish,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,200-2080,1,1,1,"fisheries: minor commercial
",1,1,,,,,4,105,Ovoviviparous
Squaliformes,Somniosidae,Proscymnodon,macracanthus,largespine velvet dogfish,1,1,1,0,NA,0,0,1,0,1,1,0,0,0,0,NR,,,,fisheries: of no interest,0,,,,,,2.5,68,Ovoviviparous
Squaliformes,Somniosidae,Proscymnodon,plunketi,plunket shark,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,219-1550,,1,1,fisheries: of potential interest,1,,,,,,3.5,170,Ovoviviparous
